event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change,venue
match,15601.0,2015-08-15 09:20:00+00:00,2015,20,Brisbane Lions,Carlton,131.0,67.0,win,1411.0345120142958,1416.482664339818,5.448152325522296,Gabba
match,15601.0,2015-08-15 09:20:00+00:00,2015,20,Carlton,Brisbane Lions,67.0,131.0,loss,1435.4598693030143,1430.0117169774921,-5.448152325522296,Gabba
match,15602.0,2015-08-15 09:20:00+00:00,2015,20,Geelong,Hawthorn,85.0,121.0,loss,1539.388647912478,1534.2158536699492,-5.172794242528786,M.C.G.
match,15602.0,2015-08-15 09:20:00+00:00,2015,20,Hawthorn,Geelong,121.0,85.0,win,1599.947410371377,1605.1202046139058,5.172794242528786,M.C.G.
match,15603.0,2015-08-16 03:10:00+00:00,2015,20,Richmond,Gold Coast,138.0,55.0,win,1526.5752560581498,1530.4137740017923,3.8385179436425734,M.C.G.
match,15603.0,2015-08-16 03:10:00+00:00,2015,20,Gold Coast,Richmond,55.0,138.0,loss,1436.530987138027,1432.6924691943846,-3.8385179436425734,M.C.G.
match,15604.0,2015-08-16 05:20:00+00:00,2015,20,Western Bulldogs,Melbourne,153.0,55.0,win,1500.8952225184591,1505.141160834401,4.245938315941893,Docklands
match,15604.0,2015-08-16 05:20:00+00:00,2015,20,Melbourne,Western Bulldogs,55.0,153.0,loss,1426.2610683573062,1422.0151300413643,-4.245938315941893,Docklands
match,15605.0,2015-08-16 06:40:00+00:00,2015,20,Fremantle,West Coast,80.0,104.0,loss,1574.7789392198108,1569.1529018368087,-5.626037383002141,Subiaco
match,15605.0,2015-08-16 06:40:00+00:00,2015,20,West Coast,Fremantle,104.0,80.0,win,1552.8038319504321,1558.4298693334342,5.626037383002141,Subiaco
match,15606.0,2015-08-21 09:50:00+00:00,2015,21,Hawthorn,Port Adelaide,86.0,108.0,loss,1605.1202046139058,1598.832716703698,-6.287487910207809,Docklands
match,15606.0,2015-08-21 09:50:00+00:00,2015,21,Port Adelaide,Hawthorn,108.0,86.0,win,1510.934167450684,1517.2216553608919,6.287487910207809,Docklands
match,15607.0,2015-08-22 03:45:00+00:00,2015,21,Collingwood,Richmond,56.0,147.0,loss,1507.2915891071639,1499.9767190445432,-7.314870062620751,M.C.G.
match,15607.0,2015-08-22 03:45:00+00:00,2015,21,Richmond,Collingwood,147.0,56.0,win,1530.4137740017923,1537.728644064413,7.314870062620751,M.C.G.
match,15608.0,2015-08-22 04:10:00+00:00,2015,21,Greater Western Sydney,Sydney,44.0,133.0,loss,1463.7360422835357,1457.8638561801254,-5.872186103410229,Sydney Showground
match,15608.0,2015-08-22 04:10:00+00:00,2015,21,Sydney,Greater Western Sydney,133.0,44.0,win,1561.2845536778884,1567.1567397812987,5.872186103410229,Sydney Showground
match,15609.0,2015-08-22 06:35:00+00:00,2015,21,Gold Coast,Essendon,97.0,95.0,win,1432.6924691943846,1433.9262019355422,1.233732741157715,Carrara
match,15609.0,2015-08-22 06:35:00+00:00,2015,21,Essendon,Gold Coast,95.0,97.0,loss,1453.7074425313376,1452.47370979018,-1.233732741157715,Carrara
match,15610.0,2015-08-22 09:20:00+00:00,2015,21,St Kilda,Geelong,97.0,97.0,draw,1438.9282280592122,1438.9282280592122,0.0,Docklands
match,15610.0,2015-08-22 09:20:00+00:00,2015,21,Geelong,St Kilda,97.0,97.0,draw,1534.2158536699492,1534.2158536699492,-0.0,Docklands
match,15611.0,2015-08-22 09:40:00+00:00,2015,21,Adelaide,Brisbane Lions,131.0,44.0,win,1522.3720036482773,1526.0097028366204,3.637699188343135,Adelaide Oval
match,15611.0,2015-08-22 09:40:00+00:00,2015,21,Brisbane Lions,Adelaide,44.0,131.0,loss,1416.482664339818,1412.844965151475,-3.637699188343135,Adelaide Oval
match,15612.0,2015-08-23 03:10:00+00:00,2015,21,North Melbourne,Fremantle,94.0,83.0,win,1538.070502225739,1541.217611712895,3.1471094871559804,Docklands
match,15612.0,2015-08-23 03:10:00+00:00,2015,21,Fremantle,North Melbourne,83.0,94.0,loss,1569.1529018368087,1566.0057923496527,-3.1471094871559804,Docklands
match,15613.0,2015-08-23 05:20:00+00:00,2015,21,Carlton,Melbourne,78.0,55.0,win,1430.0117169774921,1433.6454833246528,3.6337663471605683,M.C.G.
match,15613.0,2015-08-23 05:20:00+00:00,2015,21,Melbourne,Carlton,55.0,78.0,loss,1422.0151300413643,1418.3813636942036,-3.6337663471605683,M.C.G.
match,15614.0,2015-08-23 06:40:00+00:00,2015,21,West Coast,Western Bulldogs,162.0,85.0,win,1558.4298693334342,1562.7829589051726,4.3530895717384,Subiaco
match,15614.0,2015-08-23 06:40:00+00:00,2015,21,Western Bulldogs,West Coast,85.0,162.0,loss,1505.141160834401,1500.7880712626627,-4.3530895717384,Subiaco
match,15615.0,2015-08-28 09:50:00+00:00,2015,22,Geelong,Collingwood,62.0,110.0,loss,1534.2158536699492,1527.1048506633178,-7.111003006631311,M.C.G.
match,15615.0,2015-08-28 09:50:00+00:00,2015,22,Collingwood,Geelong,110.0,62.0,win,1499.9767190445432,1507.0877220511745,7.111003006631311,M.C.G.
match,15616.0,2015-08-29 03:45:00+00:00,2015,22,Greater Western Sydney,Carlton,132.0,51.0,win,1457.8638561801254,1462.7678443160914,4.903988135966001,Sydney Showground
match,15616.0,2015-08-29 03:45:00+00:00,2015,22,Carlton,Greater Western Sydney,51.0,132.0,loss,1433.6454833246528,1428.7414951886867,-4.903988135966001,Sydney Showground
match,15617.0,2015-08-29 04:10:00+00:00,2015,22,Hawthorn,Brisbane Lions,134.0,62.0,win,1598.832716703698,1601.2738884430041,2.441171739306162,University of Tasmania Stadium
match,15617.0,2015-08-29 04:10:00+00:00,2015,22,Brisbane Lions,Hawthorn,62.0,134.0,loss,1412.844965151475,1410.4037934121689,-2.441171739306162,University of Tasmania Stadium
match,15618.0,2015-08-29 06:35:00+00:00,2015,22,North Melbourne,Western Bulldogs,73.0,96.0,loss,1541.217611712895,1535.4465234959537,-5.771088216941318,Docklands
match,15618.0,2015-08-29 06:35:00+00:00,2015,22,Western Bulldogs,North Melbourne,96.0,73.0,win,1500.7880712626627,1506.559159479604,5.771088216941318,Docklands
match,15619.0,2015-08-29 09:20:00+00:00,2015,22,Essendon,Richmond,47.0,74.0,loss,1452.47370979018,1448.0732228873237,-4.400486902856338,M.C.G.
match,15619.0,2015-08-29 09:20:00+00:00,2015,22,Richmond,Essendon,74.0,47.0,win,1537.728644064413,1542.1291309672692,4.400486902856338,M.C.G.
match,15620.0,2015-08-29 09:20:00+00:00,2015,22,Gold Coast,Port Adelaide,51.0,88.0,loss,1433.9262019355422,1429.052918052052,-4.873283883490011,Carrara
match,15620.0,2015-08-29 09:20:00+00:00,2015,22,Port Adelaide,Gold Coast,88.0,51.0,win,1517.2216553608919,1522.094939244382,4.873283883490011,Carrara
match,15621.0,2015-08-30 03:10:00+00:00,2015,22,Adelaide,West Coast,126.0,69.0,win,1526.0097028366204,1531.5043907229265,5.494687886306024,Adelaide Oval
match,15621.0,2015-08-30 03:10:00+00:00,2015,22,West Coast,Adelaide,69.0,126.0,loss,1562.7829589051726,1557.2882710188665,-5.494687886306024,Adelaide Oval
match,15622.0,2015-08-30 05:20:00+00:00,2015,22,St Kilda,Sydney,38.0,135.0,loss,1438.9282280592122,1433.5151215558617,-5.413106503350599,Docklands
match,15622.0,2015-08-30 05:20:00+00:00,2015,22,Sydney,St Kilda,135.0,38.0,win,1567.1567397812987,1572.5698462846492,5.413106503350599,Docklands
match,15623.0,2015-08-30 06:40:00+00:00,2015,22,Fremantle,Melbourne,108.0,54.0,win,1566.0057923496527,1568.7027567276057,2.6969643779530528,Subiaco
match,15623.0,2015-08-30 06:40:00+00:00,2015,22,Melbourne,Fremantle,54.0,108.0,loss,1418.3813636942036,1415.6843993162506,-2.6969643779530528,Subiaco
match,15624.0,2015-09-04 09:50:00+00:00,2015,23,Richmond,North Melbourne,108.0,67.0,win,1542.1291309672692,1546.48909708747,4.359966120200899,Docklands
match,15624.0,2015-09-04 09:50:00+00:00,2015,23,North Melbourne,Richmond,67.0,108.0,loss,1535.4465234959537,1531.0865573757528,-4.359966120200899,Docklands
match,15625.0,2015-09-05 03:05:00+00:00,2015,23,Geelong,Adelaide,119.0,80.0,win,1527.1048506633178,1531.5667558004616,4.461905137143648,GMHBA Stadium
match,15625.0,2015-09-05 03:05:00+00:00,2015,23,Adelaide,Geelong,80.0,119.0,loss,1531.5043907229265,1527.0424855857827,-4.461905137143648,GMHBA Stadium
match,15626.0,2015-09-05 03:45:00+00:00,2015,23,Brisbane Lions,Western Bulldogs,130.0,122.0,win,1410.4037934121689,1413.7080583872214,3.30426497505263,Gabba
match,15626.0,2015-09-05 03:45:00+00:00,2015,23,Western Bulldogs,Brisbane Lions,122.0,130.0,loss,1506.559159479604,1503.2548945045514,-3.30426497505263,Gabba
match,15627.0,2015-09-05 05:50:00+00:00,2015,23,Port Adelaide,Fremantle,122.0,53.0,win,1522.094939244382,1528.0407437638648,5.945804519482756,Adelaide Oval
match,15627.0,2015-09-05 05:50:00+00:00,2015,23,Fremantle,Port Adelaide,53.0,122.0,loss,1568.7027567276057,1562.7569522081228,-5.945804519482756,Adelaide Oval
match,15628.0,2015-09-05 06:40:00+00:00,2015,23,Hawthorn,Carlton,113.0,56.0,win,1601.2738884430041,1603.7201872101166,2.4462987671125362,M.C.G.
match,15628.0,2015-09-05 06:40:00+00:00,2015,23,Carlton,Hawthorn,56.0,113.0,loss,1428.7414951886867,1426.2951964215742,-2.4462987671125362,M.C.G.
match,15629.0,2015-09-05 09:20:00+00:00,2015,23,Sydney,Gold Coast,127.0,64.0,win,1572.5698462846492,1575.4290190520826,2.859172767433462,S.C.G.
match,15629.0,2015-09-05 09:20:00+00:00,2015,23,Gold Coast,Sydney,64.0,127.0,loss,1429.052918052052,1426.1937452846187,-2.859172767433462,S.C.G.
match,15630.0,2015-09-05 09:40:00+00:00,2015,23,West Coast,St Kilda,125.0,30.0,win,1557.2882710188665,1560.732641375757,3.444370356890752,Subiaco
match,15630.0,2015-09-05 09:40:00+00:00,2015,23,St Kilda,West Coast,30.0,125.0,loss,1433.5151215558617,1430.070751198971,-3.444370356890752,Subiaco
match,15631.0,2015-09-06 03:10:00+00:00,2015,23,Melbourne,Greater Western Sydney,103.0,77.0,win,1415.6843993162506,1420.1981605557353,4.513761239484703,Docklands
match,15631.0,2015-09-06 03:10:00+00:00,2015,23,Greater Western Sydney,Melbourne,77.0,103.0,loss,1462.7678443160914,1458.2540830766068,-4.513761239484703,Docklands
match,15632.0,2015-09-06 05:20:00+00:00,2015,23,Collingwood,Essendon,92.0,95.0,loss,1507.0877220511745,1504.7008560143363,-2.3868660368381507,M.C.G.
match,15632.0,2015-09-06 05:20:00+00:00,2015,23,Essendon,Collingwood,95.0,92.0,win,1448.0732228873237,1450.460088924162,2.3868660368381507,M.C.G.
match,15633.0,2015-09-11 10:20:00+00:00,2015,Qualifying Final,West Coast,Hawthorn,96.0,64.0,win,1560.732641375757,1565.4897343355806,4.757092959823481,Subiaco
match,15633.0,2015-09-11 10:20:00+00:00,2015,Qualifying Final,Hawthorn,West Coast,64.0,96.0,loss,1603.7201872101166,1598.9630942502931,-4.757092959823481,Subiaco
match,15634.0,2015-09-12 05:20:00+00:00,2015,Qualifying Final,Fremantle,Sydney,69.0,60.0,win,1562.7569522081228,1565.4837443965903,2.7267921884675674,Subiaco
match,15634.0,2015-09-12 05:20:00+00:00,2015,Qualifying Final,Sydney,Fremantle,60.0,69.0,loss,1575.4290190520826,1572.7022268636151,-2.7267921884675674,Subiaco
match,15635.0,2015-09-12 09:20:00+00:00,2015,Elimination Final,Western Bulldogs,Adelaide,102.0,109.0,loss,1503.2548945045514,1500.1464899230218,-3.1084045815297143,M.C.G.
match,15635.0,2015-09-12 09:20:00+00:00,2015,Elimination Final,Adelaide,Western Bulldogs,109.0,102.0,win,1527.0424855857827,1530.1508901673124,3.1084045815297143,M.C.G.
match,15636.0,2015-09-13 05:20:00+00:00,2015,Elimination Final,Richmond,North Melbourne,88.0,105.0,loss,1546.48909708747,1541.5651413384887,-4.923955748981475,M.C.G.
match,15636.0,2015-09-13 05:20:00+00:00,2015,Elimination Final,North Melbourne,Richmond,105.0,88.0,win,1531.0865573757528,1536.0105131247342,4.923955748981475,M.C.G.
match,15637.0,2015-09-18 09:50:00+00:00,2015,Semi Final,Hawthorn,Adelaide,135.0,61.0,win,1598.9630942502931,1603.0242055745487,4.061111324255575,M.C.G.
match,15637.0,2015-09-18 09:50:00+00:00,2015,Semi Final,Adelaide,Hawthorn,61.0,135.0,loss,1530.1508901673124,1526.0897788430568,-4.061111324255575,M.C.G.
match,15638.0,2015-09-19 09:20:00+00:00,2015,Semi Final,Sydney,North Melbourne,51.0,77.0,loss,1572.7022268636151,1566.7422673420992,-5.959959521515868,Stadium Australia
match,15638.0,2015-09-19 09:20:00+00:00,2015,Semi Final,North Melbourne,Sydney,77.0,51.0,win,1536.0105131247342,1541.97047264625,5.959959521515868,Stadium Australia
match,15639.0,2015-09-25 10:20:00+00:00,2015,Preliminary Final,Fremantle,Hawthorn,67.0,94.0,loss,1565.4837443965903,1560.4326744284406,-5.051069968149659,Subiaco
match,15639.0,2015-09-25 10:20:00+00:00,2015,Preliminary Final,Hawthorn,Fremantle,94.0,67.0,win,1603.0242055745487,1608.0752755426984,5.051069968149659,Subiaco
match,15640.0,2015-09-26 09:45:00+00:00,2015,Preliminary Final,West Coast,North Melbourne,80.0,55.0,win,1565.4897343355806,1569.0269619711883,3.5372276356076813,Subiaco
match,15640.0,2015-09-26 09:45:00+00:00,2015,Preliminary Final,North Melbourne,West Coast,55.0,80.0,loss,1541.97047264625,1538.4332450106424,-3.5372276356076813,Subiaco
match,15641.0,2015-10-03 04:30:00+00:00,2015,Grand Final,Hawthorn,West Coast,107.0,61.0,win,1608.0752755426984,1612.0894827463512,4.014207203652814,M.C.G.
match,15641.0,2015-10-03 04:30:00+00:00,2015,Grand Final,West Coast,Hawthorn,61.0,107.0,loss,1569.0269619711883,1565.0127547675354,-4.014207203652814,M.C.G.
match,15642.0,2016-03-24 08:20:00+00:00,2016,1,Richmond,Carlton,92.0,83.0,win,1520.7825706692443,1522.90754518086,2.12497451161581,M.C.G.
match,15642.0,2016-03-24 08:20:00+00:00,2016,1,Carlton,Richmond,83.0,92.0,loss,1463.1475982107872,1461.0226236991714,-2.12497451161581,M.C.G.
match,15643.0,2016-03-26 02:40:00+00:00,2016,1,Melbourne,Greater Western Sydney,80.0,78.0,win,1460.0990802778676,1461.3249738847358,1.2258936068682047,M.C.G.
match,15643.0,2016-03-26 02:40:00+00:00,2016,1,Greater Western Sydney,Melbourne,78.0,80.0,loss,1479.1270415383033,1477.9011479314352,-1.2258936068682047,M.C.G.
match,15644.0,2016-03-26 04:35:00+00:00,2016,1,Gold Coast,Essendon,121.0,60.0,win,1463.0968726423093,1468.269185566894,5.172312924584671,Carrara
match,15644.0,2016-03-26 04:35:00+00:00,2016,1,Essendon,Gold Coast,60.0,121.0,loss,1475.230044462081,1470.0577315374962,-5.172312924584671,Carrara
match,15645.0,2016-03-26 08:25:00+00:00,2016,1,North Melbourne,Adelaide,107.0,97.0,win,1519.216622505321,1521.8948189515136,2.6781964461924956,Docklands
match,15645.0,2016-03-26 08:25:00+00:00,2016,1,Adelaide,North Melbourne,97.0,107.0,loss,1513.0448894215283,1510.3666929753358,-2.6781964461924956,Docklands
match,15646.0,2016-03-26 08:25:00+00:00,2016,1,Sydney,Collingwood,133.0,53.0,win,1533.3711336710496,1538.1424410176242,4.77130734657454,S.C.G.
match,15646.0,2016-03-26 08:25:00+00:00,2016,1,Collingwood,Sydney,53.0,133.0,loss,1502.3504280071681,1497.5791206605936,-4.77130734657454,S.C.G.
match,15647.0,2016-03-27 02:10:00+00:00,2016,1,Western Bulldogs,Fremantle,103.0,38.0,win,1500.073244961511,1505.6423645922714,5.569119630760605,Docklands
match,15647.0,2016-03-27 02:10:00+00:00,2016,1,Fremantle,Western Bulldogs,38.0,103.0,loss,1530.2163372142204,1524.64721758346,-5.569119630760605,Docklands
match,15648.0,2016-03-27 03:50:00+00:00,2016,1,Port Adelaide,St Kilda,133.0,100.0,win,1514.0203718819325,1517.535268605628,3.51489672369557,Adelaide Oval
match,15648.0,2016-03-27 03:50:00+00:00,2016,1,St Kilda,Port Adelaide,100.0,133.0,loss,1465.0353755994856,1461.52047887579,-3.51489672369557,Adelaide Oval
match,15649.0,2016-03-27 05:40:00+00:00,2016,1,West Coast,Brisbane Lions,166.0,102.0,win,1532.5063773837678,1536.3181820081334,3.8118046243656294,Subiaco
match,15649.0,2016-03-27 05:40:00+00:00,2016,1,Brisbane Lions,West Coast,102.0,166.0,loss,1456.8540291936106,1453.042224569245,-3.8118046243656294,Subiaco
match,15650.0,2016-03-28 04:20:00+00:00,2016,1,Geelong,Hawthorn,116.0,86.0,win,1515.7833779002308,1520.409011280551,4.625633380320223,M.C.G.
match,15650.0,2016-03-28 04:20:00+00:00,2016,1,Hawthorn,Geelong,86.0,116.0,loss,1556.0447413731756,1551.4191079928553,-4.625633380320223,M.C.G.
match,15651.0,2016-04-01 08:50:00+00:00,2016,2,Collingwood,Richmond,87.0,86.0,win,1497.5791206605936,1498.3372303136198,0.7581096530260697,M.C.G.
match,15651.0,2016-04-01 08:50:00+00:00,2016,2,Richmond,Collingwood,86.0,87.0,loss,1522.90754518086,1522.149435527834,-0.7581096530260697,M.C.G.
match,15652.0,2016-04-02 02:15:00+00:00,2016,2,Adelaide,Port Adelaide,144.0,86.0,win,1510.3666929753358,1515.3888068197834,5.0221138444475235,Adelaide Oval
match,15652.0,2016-04-02 02:15:00+00:00,2016,2,Port Adelaide,Adelaide,86.0,144.0,loss,1517.535268605628,1512.5131547611804,-5.0221138444475235,Adelaide Oval
match,15653.0,2016-04-02 03:10:00+00:00,2016,2,Essendon,Melbourne,80.0,67.0,win,1470.0577315374962,1473.0100895171881,2.9523579796917887,M.C.G.
match,15653.0,2016-04-02 03:10:00+00:00,2016,2,Melbourne,Essendon,67.0,80.0,loss,1461.3249738847358,1458.3726159050439,-2.9523579796917887,M.C.G.
match,15654.0,2016-04-02 04:35:00+00:00,2016,2,Brisbane Lions,North Melbourne,83.0,117.0,loss,1453.042224569245,1448.077987809725,-4.964236759519999,Gabba
match,15654.0,2016-04-02 04:35:00+00:00,2016,2,North Melbourne,Brisbane Lions,117.0,83.0,win,1521.8948189515136,1526.8590557110335,4.964236759519999,Gabba
match,15655.0,2016-04-02 05:40:00+00:00,2016,2,Fremantle,Gold Coast,100.0,126.0,loss,1524.64721758346,1518.4451664703608,-6.202051113099087,Subiaco
match,15655.0,2016-04-02 05:40:00+00:00,2016,2,Gold Coast,Fremantle,126.0,100.0,win,1468.269185566894,1474.4712366799931,6.202051113099087,Subiaco
match,15656.0,2016-04-02 08:25:00+00:00,2016,2,St Kilda,Western Bulldogs,36.0,93.0,loss,1461.52047887579,1455.3638853680577,-6.156593507732368,Docklands
match,15656.0,2016-04-02 08:25:00+00:00,2016,2,Western Bulldogs,St Kilda,93.0,36.0,win,1505.6423645922714,1511.7989581000038,6.156593507732368,Docklands
match,15657.0,2016-04-03 02:10:00+00:00,2016,2,Greater Western Sydney,Geelong,89.0,76.0,win,1477.9011479314352,1481.3854281133383,3.484280181903105,Manuka Oval
match,15657.0,2016-04-03 02:10:00+00:00,2016,2,Geelong,Greater Western Sydney,76.0,89.0,loss,1520.409011280551,1516.924731098648,-3.484280181903105,Manuka Oval
match,15658.0,2016-04-03 04:20:00+00:00,2016,2,Hawthorn,West Coast,99.0,53.0,win,1551.4191079928553,1555.7931223968392,4.374014403983814,M.C.G.
match,15658.0,2016-04-03 04:20:00+00:00,2016,2,West Coast,Hawthorn,53.0,99.0,loss,1536.3181820081334,1531.9441676041495,-4.374014403983814,M.C.G.
match,15659.0,2016-04-03 05:40:00+00:00,2016,2,Carlton,Sydney,71.0,131.0,loss,1461.0226236991714,1455.349272361306,-5.673351337865463,Docklands
match,15659.0,2016-04-03 05:40:00+00:00,2016,2,Sydney,Carlton,131.0,71.0,win,1538.1424410176242,1543.8157923554895,5.673351337865463,Docklands
match,15660.0,2016-04-08 08:20:00+00:00,2016,3,Port Adelaide,Essendon,112.0,51.0,win,1512.5131547611804,1516.8350663942012,4.32191163302078,Adelaide Oval
match,15660.0,2016-04-08 08:20:00+00:00,2016,3,Essendon,Port Adelaide,51.0,112.0,loss,1473.0100895171881,1468.6881778841673,-4.32191163302078,Adelaide Oval
match,15661.0,2016-04-09 02:45:00+00:00,2016,3,St Kilda,Collingwood,119.0,90.0,win,1455.3638853680577,1459.9789022772902,4.615016909232567,M.C.G.
match,15661.0,2016-04-09 02:45:00+00:00,2016,3,Collingwood,St Kilda,90.0,119.0,loss,1498.3372303136198,1493.7222134043873,-4.615016909232567,M.C.G.
match,15662.0,2016-04-09 03:10:00+00:00,2016,3,Richmond,Adelaide,92.0,128.0,loss,1522.149435527834,1515.98481678028,-6.164618747553925,Docklands
match,15662.0,2016-04-09 03:10:00+00:00,2016,3,Adelaide,Richmond,128.0,92.0,win,1515.3888068197834,1521.5534255673374,6.164618747553925,Docklands
match,15663.0,2016-04-09 05:35:00+00:00,2016,3,Sydney,Greater Western Sydney,93.0,68.0,win,1543.8157923554895,1546.877963693727,3.062171338237442,S.C.G.
match,15663.0,2016-04-09 05:35:00+00:00,2016,3,Greater Western Sydney,Sydney,68.0,93.0,loss,1481.3854281133383,1478.3232567751008,-3.062171338237442,S.C.G.
match,15664.0,2016-04-09 06:40:00+00:00,2016,3,West Coast,Fremantle,92.0,59.0,win,1531.9441676041495,1535.940385700439,3.9962180962896507,Subiaco
match,15664.0,2016-04-09 06:40:00+00:00,2016,3,Fremantle,West Coast,59.0,92.0,loss,1518.4451664703608,1514.4489483740713,-3.9962180962896507,Subiaco
match,15665.0,2016-04-09 08:25:00+00:00,2016,3,Gold Coast,Carlton,95.0,41.0,win,1474.4712366799931,1478.9759337392727,4.504697059279478,Carrara
match,15665.0,2016-04-09 08:25:00+00:00,2016,3,Carlton,Gold Coast,41.0,95.0,loss,1455.349272361306,1450.8445753020264,-4.504697059279478,Carrara
match,15666.0,2016-04-10 02:10:00+00:00,2016,3,North Melbourne,Melbourne,136.0,131.0,win,1526.8590557110335,1528.4009615347877,1.5419058237540824,Bellerive Oval
match,15666.0,2016-04-10 02:10:00+00:00,2016,3,Melbourne,North Melbourne,131.0,136.0,loss,1458.3726159050439,1456.8307100812897,-1.5419058237540824,Bellerive Oval
match,15667.0,2016-04-10 04:20:00+00:00,2016,3,Western Bulldogs,Hawthorn,90.0,93.0,loss,1511.7989581000038,1509.9213557461426,-1.8776023538612892,Docklands
match,15667.0,2016-04-10 04:20:00+00:00,2016,3,Hawthorn,Western Bulldogs,93.0,90.0,win,1555.7931223968392,1557.6707247507004,1.8776023538612892,Docklands
match,15668.0,2016-04-10 05:40:00+00:00,2016,3,Geelong,Brisbane Lions,125.0,56.0,win,1516.924731098648,1520.9150821042824,3.9903510056343867,Kardinia Park
match,15668.0,2016-04-10 05:40:00+00:00,2016,3,Brisbane Lions,Geelong,56.0,125.0,loss,1448.077987809725,1444.0876368040906,-3.9903510056343867,Kardinia Park
match,15669.0,2016-04-15 07:10:00+00:00,2016,4,West Coast,Richmond,125.0,57.0,win,1535.940385700439,1540.708346221188,4.767960520749128,Subiaco
match,15669.0,2016-04-15 07:10:00+00:00,2016,4,Richmond,West Coast,57.0,125.0,loss,1515.98481678028,1511.216856259531,-4.767960520749128,Subiaco
match,15670.0,2016-04-16 02:45:00+00:00,2016,4,Essendon,Geelong,42.0,72.0,loss,1468.6881778841673,1463.6745431648214,-5.013634719345852,M.C.G.
match,15670.0,2016-04-16 02:45:00+00:00,2016,4,Geelong,Essendon,72.0,42.0,win,1520.9150821042824,1525.9287168236283,5.013634719345852,M.C.G.
match,15671.0,2016-04-16 03:10:00+00:00,2016,4,Hawthorn,St Kilda,87.0,84.0,win,1557.6707247507004,1558.7026923270873,1.0319675763870038,York Park
match,15671.0,2016-04-16 03:10:00+00:00,2016,4,St Kilda,Hawthorn,84.0,87.0,loss,1459.9789022772902,1458.9469347009033,-1.0319675763870038,York Park
match,15672.0,2016-04-16 05:35:00+00:00,2016,4,Brisbane Lions,Gold Coast,107.0,94.0,win,1444.0876368040906,1447.4917610624398,3.404124258349259,Gabba
match,15672.0,2016-04-16 05:35:00+00:00,2016,4,Gold Coast,Brisbane Lions,94.0,107.0,loss,1478.9759337392727,1475.5718094809235,-3.404124258349259,Gabba
match,15673.0,2016-04-16 08:10:00+00:00,2016,4,Adelaide,Sydney,113.0,103.0,win,1521.5534255673374,1524.5242913562772,2.9708657889397383,Adelaide Oval
match,15673.0,2016-04-16 08:10:00+00:00,2016,4,Sydney,Adelaide,103.0,113.0,loss,1546.877963693727,1543.9070979047872,-2.9708657889397383,Adelaide Oval
match,15674.0,2016-04-16 08:25:00+00:00,2016,4,Carlton,Western Bulldogs,49.0,85.0,loss,1450.8445753020264,1445.6496810695842,-5.194894232442318,Docklands
match,15674.0,2016-04-16 08:25:00+00:00,2016,4,Western Bulldogs,Carlton,85.0,49.0,win,1509.9213557461426,1515.1162499785848,5.194894232442318,Docklands
match,15675.0,2016-04-17 02:10:00+00:00,2016,4,Greater Western Sydney,Port Adelaide,151.0,65.0,win,1478.3232567751008,1484.4471769633237,6.1239201882229075,Manuka Oval
match,15675.0,2016-04-17 02:10:00+00:00,2016,4,Port Adelaide,Greater Western Sydney,65.0,151.0,loss,1516.8350663942012,1510.7111462059784,-6.1239201882229075,Manuka Oval
match,15676.0,2016-04-17 04:20:00+00:00,2016,4,Collingwood,Melbourne,67.0,102.0,loss,1493.7222134043873,1487.187165853299,-6.535047551088282,M.C.G.
match,15676.0,2016-04-17 04:20:00+00:00,2016,4,Melbourne,Collingwood,102.0,67.0,win,1456.8307100812897,1463.365757632378,6.535047551088282,M.C.G.
match,15677.0,2016-04-17 05:40:00+00:00,2016,4,North Melbourne,Fremantle,132.0,101.0,win,1528.4009615347877,1532.3158473544636,3.914885819675775,Docklands
match,15677.0,2016-04-17 05:40:00+00:00,2016,4,Fremantle,North Melbourne,101.0,132.0,loss,1514.4489483740713,1510.5340625543954,-3.914885819675775,Docklands
match,15678.0,2016-04-22 08:50:00+00:00,2016,5,Hawthorn,Adelaide,112.0,109.0,win,1558.7026923270873,1560.0226811090317,1.319988781944512,M.C.G.
match,15678.0,2016-04-22 08:50:00+00:00,2016,5,Adelaide,Hawthorn,109.0,112.0,loss,1524.5242913562772,1523.2043025743328,-1.319988781944512,M.C.G.
match,15679.0,2016-04-23 02:45:00+00:00,2016,5,Sydney,West Coast,88.0,49.0,win,1543.9070979047872,1548.256347765955,4.349249861167808,S.C.G.
match,15679.0,2016-04-23 02:45:00+00:00,2016,5,West Coast,Sydney,49.0,88.0,loss,1540.708346221188,1536.3590963600202,-4.349249861167808,S.C.G.
match,15680.0,2016-04-23 05:35:00+00:00,2016,5,Gold Coast,North Melbourne,81.0,119.0,loss,1475.5718094809235,1470.2587683090846,-5.3130411718389094,Carrara
match,15680.0,2016-04-23 05:35:00+00:00,2016,5,North Melbourne,Gold Coast,119.0,81.0,win,1532.3158473544636,1537.6288885263025,5.3130411718389094,Carrara
match,15681.0,2016-04-23 08:15:00+00:00,2016,5,Port Adelaide,Geelong,59.0,107.0,loss,1510.7111462059784,1504.3681248411476,-6.343021364830806,Adelaide Oval
match,15681.0,2016-04-23 08:15:00+00:00,2016,5,Geelong,Port Adelaide,107.0,59.0,win,1525.9287168236283,1532.271738188459,6.343021364830806,Adelaide Oval
