event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change
match,33,2025-04-06T13:10:00,2025,4,West Coast,Greater Western Sydney,51.0,132.0,loss,1243.227411522231,1238.6069919449212,-4.620419577309774
match,34,2025-04-06T15:20:00,2025,4,Port Adelaide,St Kilda,72.0,89.0,loss,1534.2274760631287,1515.074371377947,-19.153104685181763
match,34,2025-04-06T15:20:00,2025,4,St Kilda,Port Adelaide,89.0,72.0,win,1494.8787601814915,1514.0318648666732,19.153104685181763
match,35,2025-04-06T17:10:00,2025,4,Fremantle,Western Bulldogs,97.0,81.0,win,1513.8349705864537,1529.9281968775663,16.0932262911126
match,35,2025-04-06T17:10:00,2025,4,Western Bulldogs,Fremantle,81.0,97.0,loss,1594.5903863590895,1578.497160067977,-16.0932262911126
match,36,2025-04-10T19:40:00,2025,5,Adelaide,Geelong,100.0,119.0,loss,1512.3443349768604,1498.0347515923402,-14.309583384520229
match,36,2025-04-10T19:40:00,2025,5,Geelong,Adelaide,119.0,100.0,win,1599.6923693529204,1614.0019527374407,14.309583384520229
match,37,2025-04-11T19:40:00,2025,5,Collingwood,Sydney,109.0,78.0,win,1582.7795530516983,1601.785477899789,19.005924848090636
match,37,2025-04-11T19:40:00,2025,5,Sydney,Collingwood,78.0,109.0,loss,1634.3084368492077,1615.302512001117,-19.005924848090636
match,38,2025-04-12T12:35:00,2025,5,North Melbourne,Gold Coast,89.0,141.0,loss,1248.5492926721813,1237.1824109096567,-11.366881762524697
match,38,2025-04-12T12:35:00,2025,5,Gold Coast,North Melbourne,141.0,89.0,win,1488.1981409873185,1499.5650227498431,11.366881762524697
match,39,2025-04-12T13:20:00,2025,5,Carlton,West Coast,121.0,50.0,win,1483.5775232092874,1491.085724893196,7.508201683908502
match,39,2025-04-12T13:20:00,2025,5,West Coast,Carlton,50.0,121.0,loss,1238.6069919449212,1231.0987902610127,-7.508201683908502
match,40,2025-04-12T16:15:00,2025,5,Western Bulldogs,Brisbane Lions,97.0,118.0,loss,1578.497160067977,1566.0082507689376,-12.488909299039284
match,40,2025-04-12T16:15:00,2025,5,Brisbane Lions,Western Bulldogs,118.0,97.0,win,1717.5135203174443,1730.0024296164836,12.488909299039284
match,41,2025-04-12T19:35:00,2025,5,Melbourne,Essendon,57.0,96.0,loss,1435.522283399556,1411.6652930574578,-23.85699034209821
match,41,2025-04-12T19:35:00,2025,5,Essendon,Melbourne,96.0,57.0,win,1430.6328879138819,1454.48987825598,23.85699034209821
match,42,2025-04-13T12:35:00,2025,5,Richmond,Fremantle,47.0,108.0,loss,1256.2788578661896,1246.027969820383,-10.250888045806532
match,42,2025-04-13T12:35:00,2025,5,Fremantle,Richmond,108.0,47.0,win,1529.9281968775663,1540.1790849233728,10.250888045806532
match,43,2025-04-13T15:20:00,2025,5,St Kilda,Greater Western Sydney,82.0,110.0,loss,1514.0318648666732,1496.860910520738,-17.170954345935307
match,43,2025-04-13T15:20:00,2025,5,Greater Western Sydney,St Kilda,110.0,82.0,win,1588.8485417487263,1606.0194960946617,17.170954345935307
match,44,2025-04-13T19:20:00,2025,5,Port Adelaide,Hawthorn,121.0,91.0,win,1515.074371377947,1538.0778231110728,23.003451733125722
match,44,2025-04-13T19:20:00,2025,5,Hawthorn,Port Adelaide,91.0,121.0,loss,1645.6160233244539,1622.612571591328,-23.003451733125722
match,45,2025-04-17T19:30:00,2025,6,Brisbane Lions,Collingwood,53.0,105.0,loss,1730.0024296164836,1696.8909691351885,-33.111460481295055
match,45,2025-04-17T19:30:00,2025,6,Collingwood,Brisbane Lions,105.0,53.0,win,1601.785477899789,1634.896938381084,33.111460481295055
match,46,2025-04-18T15:20:00,2025,6,North Melbourne,Carlton,71.0,153.0,loss,1237.1824109096567,1225.507725395645,-11.674685514011816
match,46,2025-04-18T15:20:00,2025,6,Carlton,North Melbourne,153.0,71.0,win,1491.085724893196,1502.7604104072077,11.674685514011816
match,47,2025-04-18T18:10:00,2025,6,West Coast,Essendon,75.0,77.0,loss,1231.0987902610127,1228.5908429566641,-2.5079473043485168
match,47,2025-04-18T18:10:00,2025,6,Essendon,West Coast,77.0,75.0,win,1454.48987825598,1456.9978255603287,2.5079473043485168
match,48,2025-04-19T13:20:00,2025,6,Melbourne,Fremantle,107.0,97.0,win,1411.6652930574578,1426.371085033355,14.705791975897167
match,48,2025-04-19T13:20:00,2025,6,Fremantle,Melbourne,97.0,107.0,loss,1540.1790849233728,1525.4732929474756,-14.705791975897167
match,49,2025-04-19T16:15:00,2025,6,Adelaide,Greater Western Sydney,52.0,34.0,win,1498.0347515923402,1516.1142369018291,18.07948530948896
match,49,2025-04-19T16:15:00,2025,6,Greater Western Sydney,Adelaide,34.0,52.0,loss,1606.0194960946617,1587.9400107851727,-18.07948530948896
match,50,2025-04-19T19:35:00,2025,6,Richmond,Gold Coast,80.0,69.0,win,1246.027969820383,1265.2664974919196,19.238527671536517
match,50,2025-04-19T19:35:00,2025,6,Gold Coast,Richmond,69.0,80.0,loss,1499.5650227498431,1480.3264950783066,-19.238527671536517
match,51,2025-04-20T15:20:00,2025,6,Sydney,Port Adelaide,77.0,85.0,loss,1615.302512001117,1600.6077200621921,-14.694791938924864
match,51,2025-04-20T15:20:00,2025,6,Port Adelaide,Sydney,85.0,77.0,win,1538.0778231110728,1552.7726150499977,14.694791938924864
match,52,2025-04-20T19:20:00,2025,6,Western Bulldogs,St Kilda,127.0,56.0,win,1566.0082507689376,1582.2955243399222,16.287273570984507
match,52,2025-04-20T19:20:00,2025,6,St Kilda,Western Bulldogs,56.0,127.0,loss,1496.860910520738,1480.5736369497533,-16.287273570984507
match,53,2025-04-21T15:20:00,2025,6,Geelong,Hawthorn,86.0,79.0,win,1614.0019527374407,1622.8644753172148,8.862522579774136
match,53,2025-04-21T15:20:00,2025,6,Hawthorn,Geelong,79.0,86.0,loss,1622.612571591328,1613.750049011554,-8.862522579774136
match,54,2025-04-24T19:30:00,2025,7,Melbourne,Richmond,83.0,63.0,win,1426.371085033355,1433.737757740782,7.366672707426865
match,54,2025-04-24T19:30:00,2025,7,Richmond,Melbourne,63.0,83.0,loss,1265.2664974919196,1257.8998247844927,-7.366672707426865
match,55,2025-04-25T15:20:00,2025,7,Collingwood,Essendon,107.0,66.0,win,1634.896938381084,1643.6660273028715,8.769088921787391
match,55,2025-04-25T15:20:00,2025,7,Essendon,Collingwood,66.0,107.0,loss,1456.9978255603287,1448.2287366385412,-8.769088921787391
match,56,2025-04-25T20:10:00,2025,7,Fremantle,Adelaide,85.0,67.0,win,1525.4732929474756,1538.337485661042,12.864192713566258
match,56,2025-04-25T20:10:00,2025,7,Adelaide,Fremantle,67.0,85.0,loss,1516.1142369018291,1503.2500441882628,-12.864192713566258
match,57,2025-04-26T13:20:00,2025,7,St Kilda,Brisbane Lions,73.0,118.0,loss,1480.5736369497533,1468.5648551693187,-12.008781780434722
match,57,2025-04-26T13:20:00,2025,7,Brisbane Lions,St Kilda,118.0,73.0,win,1696.8909691351885,1708.8997509156231,12.008781780434722
match,58,2025-04-26T16:15:00,2025,7,Port Adelaide,North Melbourne,97.0,88.0,win,1552.7726150499977,1555.099927924332,2.3273128743342153
match,58,2025-04-26T16:15:00,2025,7,North Melbourne,Port Adelaide,88.0,97.0,loss,1225.507725395645,1223.1804125213107,-2.3273128743342153
match,59,2025-04-26T19:35:00,2025,7,Greater Western Sydney,Western Bulldogs,81.0,113.0,loss,1587.9400107851727,1565.54010442595,-22.399906359222864
match,59,2025-04-26T19:35:00,2025,7,Western Bulldogs,Greater Western Sydney,113.0,81.0,win,1582.2955243399222,1604.695430699145,22.399906359222864
match,60,2025-04-27T13:15:00,2025,7,Gold Coast,Sydney,117.0,79.0,win,1480.3264950783066,1504.6320739807222,24.30557890241573
