event,date,year,round,team,opponent,standard_rating_before,standard_rating_after,standard_rating_change,margin_rating_before,margin_rating_after,margin_rating_change,margin_error,match_id,score,opponent_score,result
match,2025-06-20T19:40:00,2025,15,Geelong,Brisbane Lions,1643.211603211757,1619.9551609321688,-23.25644227958821,1660.9822149289942,1621.5398804915199,-39.4423344374744,74.19945214952538,122.0,51.0,92.0,loss
match,2025-06-20T19:40:00,2025,15,Brisbane Lions,Geelong,1635.6213317674994,1658.8777740470875,23.25644227958821,1546.6991617023098,1586.141496139784,39.4423344374744,-74.19945214952538,122.0,92.0,51.0,win
match,2025-06-21T13:20:00,2025,15,Carlton,North Melbourne,1503.7675266479714,1484.59156991888,-19.175956729091453,1510.2671300934653,1484.841743376251,-25.42538671721418,47.83058082167392,123.0,73.0,84.0,loss
match,2025-06-21T13:20:00,2025,15,North Melbourne,Carlton,1298.12752472375,1317.3034814528414,19.175956729091453,1375.9378319259633,1401.3632186431776,25.42538671721418,-47.83058082167392,123.0,84.0,73.0,win
match,2025-06-21T16:15:00,2025,15,Port Adelaide,Sydney,1503.1521972290125,1486.1389998491827,-17.013197379829695,1453.0752463069919,1437.8634418272834,-15.211804479708526,28.616651998358314,124.0,52.0,71.0,loss
match,2025-06-21T16:15:00,2025,15,Sydney,Port Adelaide,1513.6688866376353,1530.682084017465,17.013197379829695,1468.9849322819514,1484.1967367616598,15.211804479708526,-28.616651998358314,124.0,71.0,52.0,win
match,2025-06-21T19:35:00,2025,15,Collingwood,St Kilda,1648.117236611205,1654.1516649407658,6.0344283295609,1609.5084181324542,1604.4459390882487,-5.0624790442055465,9.523603938655647,125.0,108.0,74.0,win
match,2025-06-21T19:35:00,2025,15,St Kilda,Collingwood,1438.8785025281218,1432.844074198561,-6.0344283295609,1438.2291815541544,1443.2916605983598,5.0624790442055465,-9.523603938655647,125.0,74.0,108.0,loss
match,2025-06-22T13:10:00,2025,15,Greater Western Sydney,Gold Coast,1539.7567364254046,1546.968851053424,7.212114628019455,1523.468740642552,1522.568210301995,-0.9005303405570857,1.6940898368803516,126.0,106.0,99.0,win
match,2025-06-22T13:10:00,2025,15,Gold Coast,Greater Western Sydney,1530.8217893382177,1523.6096747101983,-7.212114628019455,1544.4715832450827,1545.3721135856397,0.9005303405570857,-1.6940898368803516,126.0,99.0,106.0,loss
match,2025-06-22T15:20:00,2025,15,Western Bulldogs,Richmond,1582.3682816869004,1587.6800903275457,5.311808640645348,1638.9470413564577,1644.6095508190042,5.6625094625465815,-10.652389264091525,127.0,135.0,56.0,win
match,2025-06-22T15:20:00,2025,15,Richmond,Western Bulldogs,1296.6522694618004,1291.3404608211551,-5.311808640645348,1330.6227794979588,1324.9602700354123,-5.6625094625465815,10.652389264091525,127.0,56.0,135.0,loss
match,2025-06-26T19:30:00,2025,16,Port Adelaide,Carlton,1486.1389998491827,1502.3834876146364,16.244487765453588,1437.8634418272834,1462.321613289145,24.458171461861554,-46.011042422606906,133.0,110.0,60.0,win
match,2025-06-26T19:30:00,2025,16,Carlton,Port Adelaide,1484.59156991888,1468.3470821534263,-16.244487765453588,1484.841743376251,1460.3835719143894,-24.458171461861554,46.011042422606906,133.0,60.0,110.0,loss
match,2025-06-27T19:40:00,2025,16,Sydney,Western Bulldogs,1530.682084017465,1519.8074605098166,-10.874623507648584,1484.1967367616598,1488.2145144449987,4.017777683338977,-7.5582976315696655,132.0,96.0,105.0,loss
match,2025-06-27T19:40:00,2025,16,Western Bulldogs,Sydney,1587.6800903275457,1598.5547138351942,10.874623507648584,1644.6095508190042,1640.5917731356653,-4.017777683338977,7.5582976315696655,132.0,105.0,96.0,win
match,2025-06-28T13:20:00,2025,16,Gold Coast,Melbourne,1523.6096747101983,1532.4548133250833,8.845138614884997,1545.3721135856397,1539.198656738673,-6.173456846966737,11.613590383191312,129.0,104.0,85.0,win
match,2025-06-28T13:20:00,2025,16,Melbourne,Gold Coast,1448.1383156282354,1439.2931770133505,-8.845138614884997,1445.3647368858233,1451.53819373279,6.173456846966737,-11.613590383191312,129.0,85.0,104.0,loss
match,2025-06-28T16:15:00,2025,16,Hawthorn,North Melbourne,1585.2742610226467,1591.1809509873267,5.906689964679922,1573.5636948466683,1595.5226723115063,21.95897746483793,-41.309524927781624,130.0,150.0,65.0,win
match,2025-06-28T16:15:00,2025,16,North Melbourne,Hawthorn,1317.3034814528414,1311.3967914881614,-5.906689964679922,1401.3632186431776,1379.4042411783396,-21.95897746483793,41.309524927781624,130.0,65.0,150.0,loss
match,2025-06-28T19:35:00,2025,16,Collingwood,West Coast,1654.1516649407658,1656.4231110852133,2.2714461444476046,1604.4459390882487,1586.22199249274,-18.223946595508743,34.28313442077143,128.0,88.0,59.0,win
match,2025-06-28T19:35:00,2025,16,West Coast,Collingwood,1264.6424344717889,1262.3709883273414,-2.2714461444476046,1324.0809543242008,1342.3049009197096,18.223946595508743,-34.28313442077143,128.0,59.0,88.0,loss
match,2025-06-29T15:20:00,2025,16,Richmond,Adelaide,1291.3404608211551,1281.0352044510385,-10.305256370116616,1324.9602700354123,1310.490188074541,-14.470081960871203,27.221313580143246,131.0,54.0,122.0,loss
match,2025-06-29T15:20:00,2025,16,Adelaide,Richmond,1568.1491463299913,1578.454402700108,10.305256370116616,1619.0857365624775,1633.5558185233488,14.470081960871203,-27.221313580143246,131.0,122.0,54.0,win
match,2025-06-29T17:10:00,2025,16,Fremantle,St Kilda,1567.9209305560457,1573.5975753152916,5.676644759245849,1540.068615455225,1530.4852058661186,-9.58340958910649,18.02843952767169,134.0,81.0,69.0,win
match,2025-06-29T17:10:00,2025,16,St Kilda,Fremantle,1432.844074198561,1427.1674294393151,-5.676644759245849,1443.2916605983598,1452.8750701874662,9.58340958910649,-18.02843952767169,134.0,69.0,81.0,loss
match,2025-07-03T19:30:00,2025,17,North Melbourne,Western Bulldogs,1311.3967914881614,1302.4445557915617,-8.952235696599676,1379.4042411783396,1371.862507117006,-7.541734061333462,14.187611955257033,139.0,85.0,134.0,loss
match,2025-07-03T19:30:00,2025,17,Western Bulldogs,North Melbourne,1598.5547138351942,1607.506949531794,8.952235696599676,1640.5917731356653,1648.1335071969988,7.541734061333462,-14.187611955257033,139.0,134.0,85.0,win
match,2025-07-04T19:20:00,2025,17,Carlton,Collingwood,1468.3470821534263,1454.2720047197004,-14.075077433725879,1460.3835719143894,1436.0883896301327,-24.2951822842567,45.704424980788055,136.0,59.0,115.0,loss
match,2025-07-04T19:20:00,2025,17,Collingwood,Carlton,1656.4231110852133,1670.4981885189393,14.075077433725879,1586.22199249274,1610.5171747769966,24.2951822842567,-45.704424980788055,136.0,115.0,59.0,win
match,2025-07-04T20:20:00,2025,17,West Coast,Greater Western Sydney,1262.3709883273414,1252.807200122217,-9.563788205124457,1342.3049009197096,1321.6554471275813,-20.649453792128384,38.84603131165416,143.0,52.0,111.0,loss
match,2025-07-04T20:20:00,2025,17,Greater Western Sydney,West Coast,1546.968851053424,1556.5326392585484,9.563788205124457,1522.568210301995,1543.2176640941234,20.649453792128384,-38.84603131165416,143.0,111.0,52.0,win
match,2025-07-05T12:35:00,2025,17,Essendon,Gold Coast,1431.7319411520675,1414.3614490225211,-17.370492129546417,1396.7426613871107,1382.021122689064,-14.72153869804667,27.694357389639464,137.0,74.0,115.0,loss
match,2025-07-05T12:35:00,2025,17,Gold Coast,Essendon,1532.4548133250833,1549.8253054546296,17.370492129546417,1539.198656738673,1553.9201954367197,14.72153869804667,-27.694357389639464,137.0,115.0,74.0,win
match,2025-07-05T16:15:00,2025,17,Geelong,Richmond,1619.9551609321688,1623.887992230294,3.932831298125242,1621.5398804915199,1623.218962271183,1.6790817796632895,-3.1587113172210053,138.0,124.0,52.0,win
match,2025-07-05T16:15:00,2025,17,Richmond,Geelong,1281.0352044510385,1277.1023731529133,-3.932831298125242,1310.490188074541,1308.8111062948778,-1.6790817796632895,3.1587113172210053,138.0,52.0,124.0,loss
match,2025-07-05T19:35:00,2025,17,Brisbane Lions,Port Adelaide,1658.8777740470875,1666.0993043552833,7.2215303081956455,1586.141496139784,1582.4593353671862,-3.6821607725978693,6.926930567112997,135.0,120.0,92.0,win
match,2025-07-05T19:35:00,2025,17,Port Adelaide,Brisbane Lions,1502.3834876146364,1495.1619573064406,-7.2215303081956455,1462.321613289145,1466.003774061743,3.6821607725978693,-6.926930567112997,135.0,92.0,120.0,loss
match,2025-07-05T19:40:00,2025,17,St Kilda,Hawthorn,1427.1674294393151,1416.2617381700145,-10.905691269300691,1452.8750701874662,1449.334988114419,-3.540082073047188,6.659650198972276,140.0,74.0,94.0,loss
match,2025-07-05T19:40:00,2025,17,Hawthorn,St Kilda,1591.1809509873267,1602.0866422566273,10.905691269300691,1595.5226723115063,1599.0627543845535,3.540082073047188,-6.659650198972276,140.0,94.0,74.0,win
match,2025-07-06T13:10:00,2025,17,Sydney,Fremantle,1519.8074605098166,1530.86265022538,11.055189715563511,1488.2145144449987,1491.4881020612618,3.2735876162630864,-6.158317228287901,141.0,94.0,83.0,win
match,2025-07-06T13:10:00,2025,17,Fremantle,Sydney,1573.5975753152916,1562.542385599728,-11.055189715563511,1530.4852058661186,1527.2116182498555,-3.2735876162630864,6.158317228287901,141.0,83.0,94.0,loss
match,2025-07-06T15:20:00,2025,17,Adelaide,Melbourne,1578.454402700108,1584.2309651615647,5.776562461456783,1633.5558185233488,1616.2963582149232,-17.25946030842545,32.468729793663044,142.0,90.0,77.0,win
match,2025-07-06T15:20:00,2025,17,Melbourne,Adelaide,1439.2931770133505,1433.5166145518938,-5.776562461456783,1451.53819373279,1468.7976540412155,17.25946030842545,-32.468729793663044,142.0,77.0,90.0,loss
season_carryover,,2025,,Carlton,,1540.8128788554907,1526.2497343948148,-14.563144460675858,1521.983535750035,1516.7055293477815,-5.278006402253368,,,,,
season_carryover,,2025,,Essendon,,1449.9756868140084,1467.8257214085584,17.850034594549925,1443.1174636426792,1456.7743382457497,13.656874603070492,,,,,
season_carryover,,2025,,Geelong,,1594.0357369488966,1560.481230134961,-33.55450681393563,1579.819598182346,1560.6557859993563,-19.16381218298966,,,,,
season_carryover,,2025,,North Melbourne,,1226.641418428519,1324.183190159119,97.54177173059998,1332.1812858867654,1372.4727229685443,40.291437081778895,,,,,
season_carryover,,2025,,Brisbane Lions,,1695.765032373975,1625.9107479725812,-69.85428440139367,1634.3398264308796,1602.086303974709,-32.253522456170685,,,,,
season_carryover,,2025,,West Coast,,1270.6964577068793,1352.5181940167192,81.82173630983993,1311.4944290887515,1356.7525541439263,45.25812505517479,,,,,
season_carryover,,2025,,Western Bulldogs,,1591.179980900644,1558.6444854635438,-32.53549543710028,1591.0545440679564,1569.193344304212,-21.86119976374448,,,,,
season_carryover,,2025,,Richmond,,1265.0799501863132,1348.9058090349254,83.82585884861214,1315.8323517040803,1360.0489890023937,44.216637298313344,,,,,
season_carryover,,2025,,Melbourne,,1523.8997662264835,1515.3716800465047,-8.5280861799788,1481.3024916598602,1485.7915588348385,4.489067174978345,,,,,
season_carryover,,2025,,St Kilda,,1494.613158415257,1496.5353299058584,1.9221714906013858,1512.1028819738394,1509.1971124347633,-2.9057695390761182,,,,,
season_carryover,,2025,,Fitzroy,,1499.9985766966174,1499.9990845699494,0.0005078733320260653,1499.8675356224621,1499.8993388701592,0.031803247697098413,,,,,
season_carryover,,2025,,Sydney,,1646.886953590286,1594.4736961943029,-52.41325739598324,1553.4610466481904,1540.62563428829,-12.835412359900374,,,,,
season_carryover,,2025,,Hawthorn,,1582.778113909188,1553.2406329755293,-29.5374809336588,1637.2732925323112,1604.3154769615026,-32.957815570808634,,,,,
season_carryover,,2025,,Collingwood,,1558.5130861742437,1537.6340266545096,-20.879059519734028,1524.6121619684263,1518.7030511720684,-5.909110796357936,,,,,
season_carryover,,2025,,Adelaide,,1460.1206575737242,1474.350690863142,14.230033289417861,1507.634490825082,1505.801533110231,-1.8329577148508633,,,,,
season_carryover,,2025,,Fremantle,,1525.552132815195,1516.4344373254048,-9.117695489790094,1529.5018967037545,1522.4188140981375,-7.083082605616937,,,,,
season_carryover,,2025,,Port Adelaide,,1563.8266327735764,1541.0515554061772,-22.775077367399263,1528.9853160486261,1522.0262588061742,-6.9590572424519905,,,,,
season_carryover,,2025,,Gold Coast,,1442.7212552919318,1463.159868227406,20.43861293547411,1440.0352314707368,1454.4321162942615,14.396884823524715,,,,,
season_carryover,,2025,,Greater Western Sydney,,1566.9025243187716,1543.0298852459935,-23.872639072778156,1555.400619793218,1542.0995371429015,-13.30108265031663,,,,,
